Extraction Date:,9/23/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,A2A,A2B,A2C,A3B,A4,A5,B2,B3,B4,B5,B6,B7,B8,C2A,C2A.1,C2A.2,C2A.3,C2A.4,C2B,C2C,C3A,C3B,C3C,D2,D3
2018,Pennsylvania,Propel CS - East,,4200135,2017-18,59480.69,62401.44,2920.75,+,62401.44,9360.22,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Tidioute Community CS,,4200136,2017-18,67874.46,79317.71,11443.25,872,80189.71,12028.46,1,5721.62,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Young Scholars of Central Pa CS,,4200137,2017-18,48093.21,55351.82,7258.61,942,56293.82,8444.07,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Northwood Academy CS,,4200139,2017-18,129610.97,122293.14,-7317.83,+,122293.14,18343.97,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Agora Cyber CS,,4200140,2017-18,1786909.18,1756016.17,-30893.01,935,1756951.17,263542.68,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Folk Arts Cultural Treasures CS,,4200141,2017-18,69326.8,62568.58,-6758.22,+,62568.58,9385.29,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Lincoln Park Performing Arts CS,,4200143,2017-18,57508.47,59882.89,2374.42,+,59882.89,8982.43,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Mastery CS - Thomas Campus,,4200144,2017-18,226065.64,237002.21,10936.57,1014,238016.21,35702.43,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Mastery CS - Shoemaker Campus,,4200145,2017-18,187885.66,198133.84,10248.18,+,198133.84,29720.08,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Evergreen Community CS,,4200749,2017-18,8202.05,6040.25,-2161.8,+,6040.25,906.04,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Propel CS - Montour,,4200752,2017-18,66478.42,123668.31,57189.89,741,124409.31,18661.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Widener Partnership CS,,4200753,2017-18,68561.95,76057.79,7495.84,3618,79675.79,11951.37,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Southwest Leadership Academy CS,,4200758,2017-18,82388.37,71100.66,-11287.71,169,71269.66,10690.45,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Boys Latin of Philadelphia CS,,4200760,2017-18,90426.26,115657.08,25230.82,+,115657.08,17348.56,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Mastery CS - Pickett Campus,,4200761,2017-18,206975.65,184861.72,-22113.93,+,184861.72,27729.26,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Keystone Academy CS,,4200762,2017-18,67317.32,90060.84,22743.52,845,90905.84,13635.88,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Pan American Academy CS,,4200810,2017-18,118558.87,146941.37,28382.5,1859,148800.37,22320.06,1,14191.25,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Environmental Charter School at Frick Park,,4200812,2017-18,100513.09,89065.85,-11447.24,1980,91045.85,13656.88,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Antonia Pantoja Community CS,,4200813,2017-18,208985.12,204769.91,-4215.21,3380,208149.91,31222.49,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Vida Charter School,,4200814,2017-18,33092.28,31288.43,-1803.85,+,31288.43,4693.26,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,KIPP West Philadelphia Preparatory CS,,4200815,2017-18,49232.07,57828.54,8596.47,+,57828.54,8674.28,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Sankofa Freedom Academy CS,,4200816,2017-18,98464.15,82476.77,-15987.38,+,82476.77,12371.52,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Franklin Towne CES,,4200817,2017-18,113535.19,105228.98,-8306.21,1183,106411.98,15961.8,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Seven Generations CS,,4200818,2017-18,40941.09,51535.02,10593.93,1180,52715.02,7907.25,1,3000,56.64,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Lincoln Leadership Academy CS,,4200819,2017-18,59364.58,95996.61,36632.03,236,96232.61,14434.89,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Tacony Academy CS,,4200821,2017-18,186880.93,183913.71,-2967.22,507,184420.71,27663.11,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Eastern University Academy CS,,4200822,2017-18,75355.21,61620.57,-13734.64,+,61620.57,9243.09,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Central Valley SD,,4200824,2017-18,293293.19,284674.03,-8619.16,3240,287914.03,43187.1,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Universal Daroff Charter School,,4200827,2017-18,86407.31,105228.98,18821.67,+,105228.98,15784.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Mastery CS - Harrity Campus,,4200828,2017-18,157743.58,166849.55,9105.97,676,167525.55,25128.83,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Mastery CS - Smedley Campus,,4200829,2017-18,172814.62,170641.59,-2173.03,1352,171993.59,25799.04,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Frederick Douglas Mastery CS,,4200830,2017-18,145686.75,150733.4,5046.65,507,151240.4,22686.06,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Mastery CS - Mann Campus,,4200831,2017-18,87412.05,89112.83,1700.78,1183,90295.83,13544.37,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Lehigh Valley Dual Language Charter School,,4200832,2017-18,42035.49,30201.25,-11834.24,203,30404.25,4560.64,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Propel CS - Braddock Hills,,4200833,2017-18,176109.49,189473.47,13363.98,247,189720.47,28458.07,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Universal Bluford Charter School,,4200834,2017-18,88416.78,109969.02,21552.24,1352,111321.02,16698.15,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,ASPIRA Bilingual Cyber CS,,4200835,2017-18,112530.45,131773.23,19242.78,169,131942.23,19791.33,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Gettysburg Montessori Charter School,,4200836,2017-18,31819.5,41300.72,9481.22,+,41300.72,6195.11,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,John B. Stetson Charter School,,4200839,2017-18,180852.51,236054.2,55201.69,+,236054.2,35408.13,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Mastery CS - Clymer Elementary,,4200840,2017-18,107506.77,121345.13,13838.36,338,121683.13,18252.47,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Gillingham Charter School,,4200841,2017-18,48922.1,54044.72,5122.62,3534,57578.72,8636.81,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Olney Charter High School,,4200843,2017-18,471221.27,479692.47,8471.2,+,479692.47,71953.87,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Stone Valley Community CS,,4200844,2017-18,11369.29,15306.01,3936.72,834,16140.01,2421,1,1968.36,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Young Scholars of Western Pennsylvania CS,,4200845,2017-18,60646.98,66939.73,6292.75,+,66939.73,10040.96,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,York Academy Regional Charter School,,4200846,2017-18,90367.37,108883.73,18516.36,1368,110251.73,16537.76,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Urban Pathways K-5 College Charter School,,4200847,2017-18,40867.96,49361.8,8493.84,2475,51836.8,7775.52,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,I-LEAD Charter School,,4200848,2017-18,121500.54,114221.45,-7279.09,+,114221.45,17133.22,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Propel CS - Northside,,4200849,2017-18,66272.37,74042.7,7770.33,495,74537.7,11180.66,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Lindley Academy CS at Birney,,4200850,2017-18,91430.99,109021.02,17590.03,338,109359.02,16403.85,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Mastery CS - Gratz Campus,,4200851,2017-18,440074.44,457888.26,17813.82,+,457888.26,68683.24,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,HOPE for Hyndman CS,,4200852,2017-18,58379.14,56779.6,-1599.54,+,56779.6,8516.94,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Penn Hills Charter School for Entrepreneurship,,4200853,2017-18,65312.13,69208.87,3896.74,247,69455.87,10418.38,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Erie Rise Leadership Academy,,4200854,2017-18,70214.96,91962.57,21747.61,872,92834.57,13925.19,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Universal Vare Charter School,,4200855,2017-18,84397.84,88164.82,3766.98,+,88164.82,13224.72,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Universal Audenried Charter School,,4200856,2017-18,155734.11,145993.36,-9740.75,+,145993.36,21899,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Chester CS for the Arts,,4200857,2017-18,79274.75,90846.8,11572.05,+,90846.8,13627.02,1,5786.02,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Esperanza Cyber CS,,4200858,2017-18,44208.39,47400.44,3192.05,+,47400.44,7110.07,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Propel CS - Pitcairn,,4200859,2017-18,66478.42,69208.87,2730.45,988,70196.87,10529.53,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Arts Academy CS,,4200860,2017-18,51176.37,46482.57,-4693.8,+,46482.57,6972.39,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Baden Academy CS,,4200861,2017-18,89138.13,100418.99,11280.86,1620,102038.99,15305.85,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Mastery CS - Cleveland Elementary,,4200862,2017-18,137648.86,131773.23,-5875.63,845,132618.23,19892.73,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,The Philadelphia CS for Arts and Sciences at HR Edmunds,,4200863,2017-18,192909.35,201925.88,9016.53,845,202770.88,30415.63,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Universal Creighton Charter School,,4200866,2017-18,96454.67,91956.86,-4497.81,338,92294.86,13844.23,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Howard Gardner Multiple Intelligence CS,,4200867,2017-18,19224.19,24721.48,5497.29,384,25105.48,3765.82,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,ACT Academy Cyber CS,,4200868,2017-18,35165.77,29388.27,-5777.5,+,29388.27,4408.24,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Memphis Street Academy CS @ JP Jones,,4200870,2017-18,219032.49,169693.58,-49338.91,+,169693.58,25454.04,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Universal Alcorn CS,,4200872,2017-18,61288.91,67308.63,6019.72,+,67308.63,10096.29,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Premier Arts and Science CS,,4200873,2017-18,49139.51,46501.01,-2638.5,+,46501.01,6975.15,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Mastery CS-Francis D. Pastorius Elementary,,4200874,2017-18,116549.4,130825.22,14275.82,507,131332.22,19699.83,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Circle of Seasons CS,,4200875,2017-18,52199.89,64671.4,12471.51,708,65379.4,9806.91,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Capital Area School for the Arts CS,,4200876,2017-18,25141.15,22683.42,-2457.73,+,22683.42,3402.51,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Executive Education Academy CS,,4200879,2017-18,128964.44,169762.43,40797.99,708,170470.43,25570.56,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Propel CS-Hazelwood,,4200880,2017-18,54122.43,39704.05,-14418.38,495,40199.05,6029.86,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Roberto Clemente Elementary CS,Closed,4200881,2017-18,17399.96,+,-17399.96,+,0,0,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Hill House Passport Academy CS,,4200882,2017-18,40867.96,28973.23,-11894.73,+,28973.23,4345.98,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Arts Academy Elemtary Charter School,,4200883,2017-18,36846.98,50524.53,13677.55,1652,52176.53,7826.48,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Young Scholars of McKeesport Charter School,,4200884,2017-18,27990.91,41979.15,13988.24,+,41979.15,6296.87,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Vision Academy Charter School,,4200885,2017-18,23568.17,25352.6,1784.43,223,25575.6,3836.34,1,892.21,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,KIPP DuBois Charter School,,4200886,2017-18,117554.13,123241.15,5687.02,+,123241.15,18486.17,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Reach Cyber CS,,4200887,2017-18,135990.75,350458.83,214468.08,260,350718.83,52607.82,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,KIPP West Philadelphia CS,,4200888,2017-18,5023.68,29388.27,24364.59,1352,30740.27,4611.04,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Mastery CS John Wister Elementary,,4200889,2017-18,50236.81,77736.72,27499.91,507,78243.72,11736.56,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Provident CS,,4200890,2017-18,46390.66,98723.6,52332.94,+,98723.6,14808.54,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,MaST Community CS II,,4200891,2017-18,27127.88,63516.59,36388.71,1183,64699.59,9704.94,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Global Leadership Academy CS Southwest at Huey,,4200892,2017-18,79374.16,83424.78,4050.62,1183,84607.78,12691.17,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Independence CS West,,4200893,2017-18,28132.61,48348.45,20215.84,1014,49362.45,7404.37,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Innovative Arts Academy CS,,4200894,2017-18,31729.35,76797.29,45067.94,+,76797.29,11519.59,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,TECH Freire CS,,4200895,2017-18,51241.54,84372.79,33131.25,+,84372.79,12655.92,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Westinghouse Arts Academy CS,New,4200896,2017-18,+,17018.57,17018.57,+,17018.57,2552.79,1,+,0,+,+,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Easton Arts Academy Elementary CS,New,4200897,2017-18,+,21140.88,21140.88,+,21140.88,3171.13,1,+,0,+,+,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Insight PA Cyber CS,New,4200898,2017-18,+,86704.21,86704.21,+,86704.21,13005.63,1,+,0,+,+,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Abington Heights SD,,4202010,2017-18,471558.16,492182.1,20623.94,1152,493334.1,74000.12,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Abington SD,,4202040,2017-18,1162542.09,1288026.26,125484.17,5049,1293075.26,193961.29,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Albert Gallatin Area SD,,4202100,2017-18,773414.69,737845.67,-35569.02,5235,743080.67,111462.1,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Aliquippa SD,,4202130,2017-18,218532.18,204523.09,-14009.09,2835,207358.09,31103.71,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Allegheny Valley SD,,4202190,2017-18,178442.07,181531.47,3089.4,494,182025.47,27303.82,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Allentown City SD,,4202280,2017-18,2892488.19,3029450.96,136962.77,19352,3048802.96,457320.44,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Allegheny-Clarion Valley SD,,4202310,2017-18,164962.46,158925.57,-6036.89,1221,160146.57,24021.99,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Altoona Area SD,,4202340,2017-18,1881510.89,1851981.29,-29529.6,15048,1867029.29,280054.39,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Wissahickon SD,,4202400,2017-18,901863.58,899088.71,-2774.87,3179,902267.71,135340.16,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Ambridge Area SD,,4202440,2017-18,415977.92,413652.55,-2325.37,4860,418512.55,62776.88,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Antietam SD,,4202480,2017-18,218886.47,249459.65,30573.18,5819,255278.65,38291.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Annville-Cleona SD,,4202490,2017-18,267297.2,262208.79,-5088.41,895,263103.79,39465.57,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Apollo-Ridge SD,,4202550,2017-18,237456.89,230758.76,-6698.13,948,231706.76,34756.01,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Armstrong SD,,4202590,2017-18,1109830.72,1056736.46,-53094.26,11060,1067796.46,160169.47,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Athens Area SD,,4202670,2017-18,551791.77,527599.32,-24192.45,7875,535474.32,80321.15,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Austin Area SD,,4202700,2017-18,49380.07,38959.49,-10420.58,360,39319.49,5897.92,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Avella Area SD,,4202760,2017-18,116183.06,120758.53,4575.47,2443,123201.53,18480.23,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Avon Grove SD,,4202790,2017-18,594307.3,580541.26,-13766.04,1600,582141.26,87321.19,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Avonworth SD,,4202820,2017-18,260082.23,223510.62,-36571.61,741,224251.62,33637.74,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Pine-Richland SD,,4202850,2017-18,765084.96,759028.44,-6056.52,4693,763721.44,114558.22,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Bald Eagle Area SD,,4202910,2017-18,315164.03,325960.72,10796.69,5966,331926.72,49789.01,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Baldwin-Whitehall SD,,4202970,2017-18,529494.77,544594.4,15099.63,3211,547805.4,82170.81,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Bangor Area SD,,4203000,2017-18,538259.36,535568.87,-2690.49,2639,538207.87,80731.18,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Beaver Area SD,,4203120,2017-18,251120.31,239531.54,-11588.77,5265,244796.54,36719.48,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Bedford Area SD,,4203180,2017-18,338112.49,326180.66,-11931.83,1026,327206.66,49081,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Belle Vernon Area SD,,4203210,2017-18,387885.34,383918.22,-3967.12,940,384858.22,57728.73,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Bellefonte Area SD,,4203240,2017-18,455350.63,479715.78,24365.15,8792,488507.78,73276.17,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Bellwood-Antis SD,,4203300,2017-18,250543.79,215037.62,-35506.17,684,215721.62,32358.24,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Bensalem Township SD,,4203330,2017-18,1453667.32,1437418.18,-16249.14,2310,1439728.18,215959.23,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Bentworth SD,,4203360,2017-18,236922.32,228222.53,-8699.79,2792,231014.53,34652.18,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Benton Area SD,,4203390,2017-18,142731.6,131997.01,-10734.59,2240,134237.01,20135.55,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Berlin Brothersvalley SD,,4203420,2017-18,159326.39,149801.49,-9524.9,1368,151169.49,22675.42,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Bermudian Springs SD,,4203450,2017-18,299103.26,290356.61,-8746.65,4560,294916.61,44237.49,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Berwick Area SD,,4203480,2017-18,657707.23,628123.68,-29583.55,7280,635403.68,95310.55,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Bethel Park SD,,4203510,2017-18,852556.56,819160.74,-33395.82,5187,824347.74,123652.16,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Bethlehem Area SD,,4203570,2017-18,2562114.55,2507710.62,-54403.93,9744,2517454.62,377618.19,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Bethlehem-Center SD,,4203600,2017-18,289318.6,313529.02,24210.42,2443,315972.02,47395.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Big Beaver Falls Area SD,,4203630,2017-18,273165.22,264405.97,-8759.25,3645,268050.97,40207.65,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Big Spring SD,,4203660,2017-18,559961.9,572756.34,12794.44,3120,575876.34,86381.45,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Blackhawk SD,,4203688,2017-18,326839.79,336265.44,9425.65,4050,340315.44,51047.32,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Blacklick Valley SD,,4203690,2017-18,182434.8,164298.41,-18136.39,1026,165324.41,24798.66,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Blairsville-Saltsburg SD,,4203750,2017-18,271088.13,293152.76,22064.63,6004,299156.76,44873.51,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Bloomsburg Area SD,,4203840,2017-18,247782.06,241235.91,-6546.15,1680,242915.91,36437.39,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Blue Mountain SD,,4203870,2017-18,441985.9,421379.96,-20605.94,5890,427269.96,64090.49,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Blue Ridge SD,,4203900,2017-18,149270.21,160689.59,11419.38,1536,162225.59,24333.84,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Boyertown Area SD,,4203960,2017-18,1330013.56,1335934.12,5920.56,15341,1351275.12,202691.27,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2018,Pennsylvania,Bradford Area SD,,4204020,2017-18,372249.72,376004.36,3754.64,4320,380324.36,57048.65,1,1877.32,100,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
