Amount reserved for voluntary CEIS in 
SY 2016-17 ($)","Voluntary CEIS
Percent taken for voluntary CEIS during 
SY 2016-17 (%)","Total number of children receiving CEIS under the IDEA in the LEA/ESA during 
2016,Ohio,Bucyrus City,,3904368,2013-14,342004.03,356297.24,14293.21,10068.01,366365.25,54954.79,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Cambridge City,,3904369,2013-14,508818.81,513778.15,4959.34,25625.83,539403.98,80910.6,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Campbell City,,3904370,2013-14,272479.55,284112.25,11632.7,9064.96,293177.21,43976.58,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Canton City,,3904371,2013-14,2368340.25,2435232.5,66892.25,113953.18,2549185.68,382377.85,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Celina City,,3910030,2013-14,578359.23,600594.5,22235.27,32117.8,632712.3,94906.85,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Centerville City,,3904373,2013-14,1602628.22,1659214.94,56586.72,32120.98,1691335.92,253700.39,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Chillicothe City,,3904374,2013-14,731409.8,750036.81,18627.01,8351.2,758388.01,113758.2,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Cincinnati City,,3904375,2013-14,9703921.29,10126569.16,422647.87,201771.4,10328340.56,1549251.08,2,+,0,1,1,+,+,0,0,0,0,0,+,0,1,70526.75,0.68,275,0
2016,Ohio,Circleville City,,3904376,2013-14,489326.22,495796.3,6470.08,11221.03,507017.33,76052.6,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Claymont City,,3904377,2013-14,498114.82,501801.65,3686.83,9333.91,511135.56,76670.33,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Cleveland Municipal,,3904378,2013-14,13572551.91,14254161.79,681609.88,338181.38,14592343.17,2188851.48,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Cleveland Heights-University Heights City,,3904379,2013-14,1522975.03,1593299.45,70324.42,33606.67,1626906.12,244035.92,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Columbus City School District,,3904380,2013-14,12206270.02,12731724.99,525454.97,234513.94,12966238.93,1944935.84,2,+,0,1,1,+,+,0,0,0,0,0,+,0,1,22126.78,0.17,2800,0
2016,Ohio,Conneaut Area City,,3904381,2013-14,433521.01,455524.12,22003.11,20667.98,476192.1,71428.82,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Coshocton City,,3904382,2013-14,425130.19,437721.38,12591.19,22588.92,460310.3,69046.55,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Cuyahoga Falls City,,3904383,2013-14,1158768.68,1184035.37,25266.69,24433.69,1208469.06,181270.36,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Dayton City,,3904384,2013-14,3958932.42,4154763.01,195830.59,169123.97,4323886.98,648583.05,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Deer Park Community City,,3904385,2013-14,285128.21,302377.43,17249.22,8398.72,310776.15,46616.42,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Defiance City,,3904386,2013-14,600179.7,609741.93,9562.23,19016.67,628758.6,94313.79,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,90267.35,14.36,214,19
2016,Ohio,Delaware City,,3904387,2013-14,1103015.43,1140106.59,37091.16,30176.18,1170282.77,175542.42,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Delphos City,,3904388,2013-14,291195.41,295916.82,4721.41,3439.43,299356.25,44903.44,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Dover City,,3904389,2013-14,568116.9,588463.26,20346.36,9597.25,598060.51,89709.08,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,East Cleveland City School District,,3904390,2013-14,694399.94,691848.04,-2551.9,27922.81,719770.85,107965.63,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,East Liverpool City,,3904391,2013-14,609631.59,590057.4,-19574.19,21878.09,611935.49,91790.32,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,East Palestine City,,3904392,2013-14,236468.69,242302.79,5834.1,9781.65,252084.44,37812.67,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Eaton Community City,,3904393,2013-14,407329.48,421143.44,13813.96,4882.04,426025.48,63903.82,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Elyria City Schools,,3904394,2013-14,1666233.9,1685254.36,19020.46,63676.93,1748931.29,262339.69,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Euclid City,,3904395,2013-14,1211495.11,1289109.95,77614.84,42468.54,1331578.49,199736.77,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Fairborn City,,3904396,2013-14,944117.45,1007033.14,62915.69,37194.75,1044227.89,156634.18,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Fairview Park City,,3904397,2013-14,438491.22,456711.71,18220.49,17399.99,474111.7,71116.76,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Findlay City,,3910000,2013-14,1236866.27,1299336.52,62470.25,19918.97,1319255.49,197888.32,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Fostoria City,,3904399,2013-14,548792.88,558328.93,9536.05,40955.17,599284.1,89892.62,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Franklin City,,3904400,2013-14,614663.46,640159.8,25496.34,6555.43,646715.23,97007.28,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Fremont City,,3904401,2013-14,939005.86,980500.11,41494.25,26678.62,1007178.73,151076.81,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Galion City,,3904402,2013-14,411149.09,417650.21,6501.12,12736.18,430386.39,64557.96,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Gallipolis City,,3904403,2013-14,518757.59,565853.08,47095.49,14420.85,580273.93,87041.09,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Garfield Heights City Schools,,3904404,2013-14,880818.29,923794.65,42976.36,14988.45,938783.1,140817.47,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Geneva Area City,,3904405,2013-14,521884.94,531631.68,9746.74,11557.96,543189.64,81478.45,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Girard City School District,,3904406,2013-14,385441.09,391657.34,6216.25,2742.57,394399.91,59159.99,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Grandview Heights Schools,,3904407,2013-14,253203.57,256766.72,3563.15,5414.79,262181.51,39327.23,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Winton Woods City,,3904408,2013-14,892248.19,924983.12,32734.93,24578.14,949561.26,142434.19,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Greenville City,,3904409,2013-14,577118.96,592644.58,15525.62,24101.37,616745.95,92511.89,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Hamilton City,,3904410,2013-14,2265374.89,2440088.66,174713.77,95126.11,2535214.77,380282.22,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Heath City,,3904411,2013-14,299050.3,329376.04,30325.74,2718.86,332094.9,49814.24,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Hillsboro City,,3904412,2013-14,489239.77,497972.31,8732.54,5125.42,503097.73,75464.66,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Huron City Schools,,3904413,2013-14,291320.92,298877,7556.08,10614.59,309491.59,46423.74,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Ironton City,,3904414,2013-14,379819.79,386657.48,6837.69,7625.7,394283.18,59142.48,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Jackson City,,3904415,2013-14,524101.99,564905.67,40803.68,28497.71,593403.38,89010.51,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Kent City,,3904416,2013-14,733360.9,757181.1,23820.2,32415.15,789596.25,118439.44,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Kenton City,,3910025,2013-14,405488.1,449455.33,43967.23,10294.02,459749.35,68962.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Kettering City School District,,3904418,2013-14,1562114.78,1657665.41,95550.63,6959.2,1664624.61,249693.69,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,85050,5.11,35,6
2016,Ohio,Lakewood City,,3904419,2013-14,1389101.43,1436017.97,46916.54,82893.89,1518911.86,227836.78,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,20
2016,Ohio,Lancaster City,,3904420,2013-14,1229857.89,1282242.96,52385.07,18186.77,1300429.73,195064.46,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,153692.42,11.82,350,4
2016,Ohio,Lebanon City,,3904421,2013-14,928504.86,969973.86,41469,7471.27,977445.13,146616.77,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Lima City,,3904422,2013-14,1139365.02,1194475.72,55110.7,39269.65,1233745.37,185061.81,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Lockland Local,,3904423,2013-14,136150.75,139813.9,3663.15,2516.59,142330.49,21349.57,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Logan-Hocking Local,,3904424,2013-14,768957.1,787887.16,18930.06,13156.07,801043.23,120156.48,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,9900,1.24,400,59
2016,Ohio,London City,,3904425,2013-14,397300.94,417637.57,20336.63,10809.64,428447.21,64267.08,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Lorain City,,3904426,2013-14,1706399.32,1797870.14,91470.82,51100.24,1848970.38,277345.56,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Loveland City,,3904427,2013-14,828285.82,878449.39,50163.57,14183.71,892633.1,133894.97,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Madeira City,,3904428,2013-14,275092.46,297028.1,21935.64,7301.16,304329.26,45649.39,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Mansfield City,,3904429,2013-14,1107631.67,1126187.04,18555.37,45170.74,1171357.78,175703.67,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Maple Heights City,,3904430,2013-14,750009.45,795557.67,45548.22,30555,826112.67,123916.9,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Mariemont City,,3904431,2013-14,324538.84,336378.06,11839.22,4049.61,340427.67,51064.15,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Marietta City,,3910019,2013-14,613409.01,635099.68,21690.67,10661.78,645761.46,96864.22,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,0
2016,Ohio,Marion City,,3904433,2013-14,1019596.36,1056868.22,37271.86,42323.67,1099191.89,164878.78,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Martins Ferry City,,3904434,2013-14,331044.3,333065.47,2021.17,7858.65,340924.12,51138.62,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Massillon City,,3904435,2013-14,942758.88,980584.13,37825.25,12247.8,992831.93,148924.79,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Maumee City,,3904436,2013-14,604292.82,623941.38,19648.56,7987.08,631928.46,94789.27,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Mayfield City,,3904437,2013-14,952474.23,954720.47,2246.24,25487.8,980208.27,147031.24,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Medina City SD,,3904438,2013-14,1374067.2,1424203.33,50136.13,32768.05,1456971.38,218545.71,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,1
2016,Ohio,Miamisburg City,,3904439,2013-14,1062799.29,1126929.19,64129.9,28103.73,1155032.92,173254.94,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,66841.84,5.79,125,35
2016,Ohio,Middletown City,,3904440,2013-14,1743614.16,1906943,163328.84,27215.26,1934158.26,290123.74,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Mt Healthy City,,3904441,2013-14,761723.37,821292.52,59569.15,20732.98,842025.5,126303.83,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Mount Vernon City,,3910012,2013-14,916608.63,931451.49,14842.86,26321.31,957772.8,143665.92,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Napoleon Area City,,3904443,2013-14,440758.31,456911.14,16152.83,27970.38,484881.52,72732.23,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Nelsonville-York City,,3904444,2013-14,283447.3,295511.34,12064.04,4555.01,300066.35,45009.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Newark City,,3904445,2013-14,1288971.3,1398740.58,109769.28,37298.19,1436038.77,215405.82,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,New Boston Local,,3904446,2013-14,90144.83,93732.81,3587.98,1195.51,94928.32,14239.25,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,New Lexington School District,,3904447,2013-14,407200.93,407912.85,711.92,6536.69,414449.54,62167.43,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,New Philadelphia City,,3904448,2013-14,637659.48,646719.28,9059.8,30623.29,677342.57,101601.39,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Niles City,,3904449,2013-14,553883.95,556324,2440.05,15064.08,571388.08,85708.21,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,21
2016,Ohio,North Canton City,,3904450,2013-14,846134.53,873857.53,27723,27166.29,901023.82,135153.57,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,North College Hill City,,3904451,2013-14,323273.4,347364.52,24091.12,7498.54,354863.06,53229.46,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,North Olmsted City,,3904452,2013-14,780265.69,819865.4,39599.71,23296.4,843161.8,126474.27,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,North Ridgeville City,,3904453,2013-14,767847.42,812170.09,44322.67,21375.83,833545.92,125031.89,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,North Royalton City,,3904454,2013-14,862438.38,892313.71,29875.33,18960.64,911274.35,136691.15,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Norton City,,3904455,2013-14,419136.88,439278.81,20141.93,4062.73,443341.54,66501.23,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Norwalk City,,3904456,2013-14,685911.59,693838.75,7927.16,29010.25,722849,108427.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Norwood City,,3904457,2013-14,468209.96,485427.99,17218.03,12713.93,498141.92,74721.29,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,40000,8.03,64,4
2016,Ohio,Oakwood City,,3904458,2013-14,313272.78,324050.54,10777.76,2708.2,326758.74,49013.81,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Oberlin City Schools,,3904459,2013-14,231847.03,226303.1,-5543.93,9491.48,235794.58,35369.19,1,+,†,1,1,+,+,0,0,0,0,0,+,0,1,8863.49,3.76,4,+
2016,Ohio,Oregon City,,3904460,2013-14,738583.11,777963.37,39380.26,11028,788991.37,118348.71,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,82606.79,10.47,175,0
2016,Ohio,Orrville City,,3904461,2013-14,346334.39,355421.84,9087.45,12794.94,368216.78,55232.52,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Painesville City Local,,3910015,2013-14,645436.15,670531.75,25095.6,23307.52,693839.27,104075.89,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,43590,6.28,80,3
2016,Ohio,Parma City,,3904463,2013-14,2792626.35,2879702.61,87076.26,107878.09,2987580.7,448137.11,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,0
2016,Ohio,Piqua City,,3904464,2013-14,795403.61,835488.41,40084.8,24597.65,860086.06,129012.91,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Port Clinton City,,3904465,2013-14,408629.81,414714.37,6084.56,12541.02,427255.39,64088.31,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Portsmouth City,,3910027,2013-14,531318.37,586187.01,54868.64,9442.62,595629.63,89344.44,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Princeton City,,3904467,2013-14,1249749.3,1331435.44,81686.14,20395.94,1351831.38,202774.71,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,38769.72,2.87,900,98
2016,Ohio,Ravenna City,,3904468,2013-14,605486.16,607897.84,2411.68,19930.67,627828.51,94174.28,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Reading Community City,,3904469,2013-14,451001.9,460265.87,9263.97,8571.5,468837.37,70325.61,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Rocky River City,,3904470,2013-14,682991.44,704543.96,21552.52,11080.41,715624.37,107343.66,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,St Bernard-Elmwood Place City,,3904471,2013-14,321104.99,333731.23,12626.24,6064.75,339795.98,50969.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,St Marys City,,3904472,2013-14,473868.97,491743.19,17874.22,24304.88,516048.07,77407.21,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Salem City,,3910006,2013-14,455905.03,472127.66,16222.63,15455.96,487583.62,73137.54,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Sandusky City,,3904474,2013-14,909309.71,934754.37,25444.66,44536.14,979290.51,146893.58,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Shaker Heights City,,3904475,2013-14,1199096.75,1244970.27,45873.52,18852.99,1263823.26,189573.49,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,124428.56,9.85,83,4
2016,Ohio,Sheffield-Sheffield Lake City,,3904476,2013-14,336725.93,344252.49,7526.56,7637.71,351890.2,52783.53,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Shelby City,,3910009,2013-14,418588.01,436837.75,18249.74,4802.08,441639.83,66245.97,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Sidney City,,3910003,2013-14,812226.61,857688.24,45461.63,11916.22,869604.46,130440.67,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,South Euclid-Lyndhurst City,,3904479,2013-14,879482.81,904369.57,24886.76,38749,943118.57,141467.79,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,South-Western City,,3904480,2013-14,3997684.49,4238760.44,241075.95,45859.18,4284619.62,642692.94,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Springfield City School District,,3904481,2013-14,1838765.2,1918224.3,79459.1,63320.59,1981544.89,297231.73,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,15750,0.79,400,315
2016,Ohio,Steubenville City,,3904482,2013-14,620843.68,652948.41,32104.73,28445.06,681393.47,102209.02,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Stow-Munroe Falls City School District,,3904483,2013-14,958480.17,983737.98,25257.81,15325.22,999063.2,149859.48,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Strongsville City,,3904484,2013-14,1150740.59,1188494.42,37753.83,29396.63,1217891.05,182683.66,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Struthers City,,3904485,2013-14,386205.59,404532.13,18326.54,10944.92,415477.05,62321.56,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Sycamore Community City,,3904486,2013-14,1131636.45,1175782.57,44146.12,20591.13,1196373.7,179456.06,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Sylvania Schools,,3904487,2013-14,1579430.49,1642556.68,63126.19,35927.48,1678484.16,251772.62,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Tallmadge City,,3904488,2013-14,458505.44,486293.64,27788.2,13210.64,499504.28,74925.64,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Tiffin City,,3904489,2013-14,674820.25,692462.34,17642.09,31224.45,723686.79,108553.02,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Toledo City,,3904490,2013-14,6539856.32,6745162.37,205306.05,204797.27,6949959.64,1042493.95,2,+,0,1,1,+,+,0,0,0,0,0,+,0,1,620720.29,8.93,588,99
2016,Ohio,Toronto City,,3904491,2013-14,185704.45,198167.57,12463.12,4849.62,203017.19,30452.58,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Troy City,,3904492,2013-14,986166.71,1042805.29,56638.58,23706.09,1066511.38,159976.71,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Upper Arlington City,,3904493,2013-14,1153017.05,1212497.5,59480.45,18266.29,1230763.79,184614.57,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Urbana City,,3904494,2013-14,474853.96,491011.06,16157.1,31973.35,522984.41,78447.66,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Vandalia-Butler City,,3904495,2013-14,639265.87,666103.18,26837.31,10041.06,676144.24,101421.64,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Van Wert City,,3910023,2013-14,453685.57,463301.4,9615.83,19157.74,482459.14,72368.87,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Wadsworth City,,3910029,2013-14,779481.59,820522.51,41040.92,14844.01,835366.52,125304.98,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Wapakoneta City,,3904498,2013-14,599377.09,620453.61,21076.52,18671.47,639125.08,95868.76,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Warren City,,3904499,2013-14,1443822.31,1438360.27,-5462.04,12265.55,1450625.82,217593.87,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Warrensville Heights City,,3904500,2013-14,382973.25,406301.73,23328.48,7460.01,413761.74,62064.26,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Washington Court House City,,3910011,2013-14,482452.06,498286.27,15834.21,5954.41,504240.68,75636.1,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Wellston City,,3904502,2013-14,385224.76,392117.28,6892.52,13158.73,405276.01,60791.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Wellsville Local,,3904503,2013-14,188634.18,185029,-3605.18,2663.58,187692.58,28153.89,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Westerville City,,3904504,2013-14,2447593.37,2583763.45,136170.08,33775.02,2617538.47,392630.77,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,324058.95,12.38,359,42
2016,Ohio,West Carrollton City,,3904505,2013-14,734594.54,763747.61,29153.07,33758.91,797506.52,119625.98,1,4184.6,28.71,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Westlake City,,3904506,2013-14,771766.27,798002.13,26235.86,18715.33,816717.46,122507.62,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Whitehall City,,3904507,2013-14,699044.2,754015.52,54971.32,13007.88,767023.4,115053.51,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Wickliffe City,,3904508,2013-14,411454.6,430610.78,19156.18,7568.62,438179.4,65726.91,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Willard City,,3904509,2013-14,365229.43,380901.21,15671.78,15625.72,396526.93,59479.04,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Willoughby-Eastlake City,,3904510,2013-14,1670476.94,1739060.71,68583.77,40693.53,1779754.24,266963.14,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,29008.5,1.63,415,19
2016,Ohio,Wilmington City,,3904511,2013-14,549349.42,584497.33,35147.91,11831.96,596329.29,89449.39,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Wooster City,,3910032,2013-14,846537.53,875344.15,28806.62,33514.05,908858.2,136328.73,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2016,Ohio,Worthington City,,3904513,2013-14,1742574.27,1840687.38,98113.11,26662.8,1867350.18,280102.53,1,+,0,1,0,0,0,0,0,0,0,0,+,0,0,+,0,+,+
