,,,,,,A2A,A2B,A2C,A3B,A4,A5,B2,B3,B4,B5,B6,B7,B8,C2A,C2A.1,C2A.2,C2A.3,C2A.4,C2B,C2C,C3A,C3B,C3C,D2,D3
Reporting Year,StateName,LEAName,New/Closed LEA/ESA,NCESID,Year used to make the LEA/ESA/SEA determinations,Total LEA/ESA allocation for Section 611 of IDEA FFY 2018 ($),Total LEA/ESA allocation for Section 611 of IDEA FFY 2019 ($),Increase in LEA/ESA allocations for Section 611 from FFY 2018 to FFY 2019 ($),Total LEA/ESA allocation for Section 619 of IDEA FFY 2019 ($),Total LEA/ESA allocations for Section 611 and 619 of IDEA for FFY 2019 ($),15% of the total LEA/ESA allocations for Section 611 and 619 of IDEA for FFY 2019 ($),Determination under 34 CFR 300.600(a)(2) that controls whether the LEA may be able to reduce MOE during SY 2019-20,Reduction of local and/or state funds taken pursuant to Section 613(a)(2)(C) by the LEA/ESA during SY 2019-20 ($),Percent of the available reduction taken by LEA /ESA during SY 2019-20 (%),Did the State determine whether the LEA/ESA met the MOE compliance standard in FFY 2019/SY 2019-20? (Y/N),Did the LEA/ESA meet the MOE compliance standard in FFY 2019/SY 2019-20? (Y/N),"By the date of this data submission, did the State return non-Federal funds to the Department based on the failure of the LEA/ESA to meet the MOE compliance standard in FFY 2019/SY 2019-20? (Y/N)",What amount of non-Federal funds did the State return to the Department based on the failure of the LEA/ESA to meet the MOE compliance standard in FFY 2019/SY 2019-20? ($),Required CEIS Was the LEA/ESA required to use 15% of funds for CEIS due to significant disproportionality in SY 2019-20? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'identification as a child with a disability'? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'identification by disability category'? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'placement in a particular educational setting'? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'disciplinary action'? (Y/N),Required CEIS Amount reserved for required CEIS in the LEA /ESA in SY 2019-20 ($),Required CEIS Percent taken for required CEIS in the LEA /ESA in SY 2019-20 (%),Voluntary CEIS Did the LEA/ESA voluntarily use up to 15% of IDEA 611 and 619 fund for CEIS in SY 2019-20? (Y/N),Voluntary CEIS Amount reserved for voluntary CEIS in SY 2019-20 ($),Voluntary CEIS Percent taken for voluntary CEIS during SY 2019-20 (%),Total number of children receiving CEIS under the IDEA in the LEA/ESA during SY 2019-20,"Total number of children who received CEIS under the IDEA anytime in the past two school years (including SY 2017-18, SY 2018-19 and SY 2019-20) and received special education and related services in SY 2019-20"
2019,Ohio,Avon Lake City,,3904812,2016-17,717615.98,716433.9,-1182.08,18868.66,735302.56,110295.38,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Clearview Local,,3904813,2016-17,306104.02,307711.26,1607.24,3328.24,311039.5,46655.93,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Columbia Local,,3904814,2016-17,168786.46,173314.89,4528.43,5137.35,178452.24,26767.84,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Firelands Local,,3904815,2016-17,318393.83,329744.05,11350.22,7828.72,337572.77,50635.92,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Keystone Local,,3904816,2016-17,301044.49,304806.55,3762.06,5016.75,309823.3,46473.5,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Midview Local,,3904817,2016-17,577890.95,572887.7,-5003.25,13741.69,586629.39,87994.41,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Anthony Wayne Local,,3904820,2016-17,888708.97,895953.05,7244.08,25063.74,921016.79,138152.52,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Ottawa Hills Local,,3904821,2016-17,224984.02,230595.27,5611.25,2543.01,233138.28,34970.74,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Springfield Local,,3904822,2016-17,979661.69,965990.32,-13671.37,21334.52,987324.84,148098.73,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Washington Local,,3904823,2016-17,1683437.07,1686604.83,3167.76,32228.14,1718832.97,257824.95,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Jefferson Local,,3904825,2016-17,268395.21,268017.77,-377.44,12853.5,280871.27,42130.69,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Jonathan Alder Local,,3904826,2016-17,433900.51,435090.4,1189.89,14219.7,449310.1,67396.52,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Madison-Plains Local,,3904827,2016-17,256961.46,253178.53,-3782.93,1783.89,254962.42,38244.36,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Austintown Local Schools,,3904829,2016-17,983804.58,954772.12,-29032.46,14986.9,969759.02,145463.85,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Boardman Local,,3904830,2016-17,957731.85,953531.44,-4200.41,18096.06,971627.5,145744.13,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Canfield Local,,3904831,2016-17,490139.42,493806.82,3667.4,12942.45,506749.27,76012.39,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Jackson-Milton Local,,3904832,2016-17,172112.74,173681.03,1568.29,4088.26,177769.29,26665.39,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Lowellville Local,,3904833,2016-17,92626.22,89809.72,-2816.5,498.88,90308.6,13546.29,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Poland Local,,3904834,2016-17,367921.26,366425.55,-1495.71,8249.56,374675.11,56201.27,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Sebring Local,,3904835,2016-17,121729.02,117210.06,-4518.96,4311.63,121521.69,18228.25,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,South Range Local,,3904836,2016-17,244907.1,240059.29,-4847.81,4197.21,244256.5,36638.48,1,+,†,1,1,+,+,0,0,0,0,0,+,0,1,18619.68,7.62,95,16
2019,Ohio,Springfield Local,,3904837,2016-17,202165.66,201780.21,-385.45,6212.06,207992.27,31198.84,1,+,†,1,0,1,113037.9,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,West Branch Local,,3904838,2016-17,418597.87,404864.5,-13733.37,9316,414180.5,62127.08,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,8
2019,Ohio,Western Reserve Local,,3904839,2016-17,123878.4,125044.84,1166.44,1595.46,126640.3,18996.05,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Elgin Local,,3904841,2016-17,231091.27,235412.45,4321.18,4134.22,239546.67,35932,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Pleasant Local,,3904842,2016-17,225202.19,244477.68,19275.49,6137.51,250615.19,37592.28,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Ridgedale Local,,3904843,2016-17,129472.05,130511.6,1039.55,2301.85,132813.45,19922.02,3,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,River Valley Local,,3904844,2016-17,358802.34,355557.88,-3244.46,10320.96,365878.84,54881.83,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Black River Local,,3904846,2016-17,259028.02,251350.36,-7677.66,7300.78,258651.14,38797.67,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Buckeye Local,,3904847,2016-17,427142.01,431181.6,4039.59,13549.46,444731.06,66709.66,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Cloverleaf Local,,3904848,2016-17,474876.44,480386.41,5509.97,13585.77,493972.18,74095.83,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Highland Local,,3904849,2016-17,614851.25,622330.16,7478.91,14198.67,636528.83,95479.32,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Eastern Local,,3904851,2016-17,164340.2,167812.21,3472.01,4091.11,171903.32,25785.5,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Meigs Local,,3904852,2016-17,406467.05,411223.52,4756.47,5500.45,416723.97,62508.6,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Southern Local,,3904853,2016-17,158531.15,159555.43,1024.28,4055.76,163611.19,24541.68,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Parkway Local,,3904857,2016-17,208123.83,213284.5,5160.67,8653.18,221937.68,33290.65,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,St Henry Consolidated Local,,3904858,2016-17,180138.4,177577.48,-2560.92,8585.32,186162.8,27924.42,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Fort Recovery Local,,3904859,2016-17,177612.24,181794.98,4182.74,8260.81,190055.79,28508.37,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Bethel Local,,3904861,2016-17,250563.29,269054.37,18491.08,3958.32,273012.69,40951.9,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Miami East Local,,3904862,2016-17,240418.72,238523.22,-1895.5,4572.55,243095.77,36464.37,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Newton Local,,3904863,2016-17,107211.2,107603.12,391.92,887.39,108490.51,16273.58,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Switzerland of Ohio Local,,3904865,2016-17,537036.98,534524.69,-2512.29,15307.46,549832.15,82474.82,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Brookville Local,,3904867,2016-17,297826.96,295082.69,-2744.27,11220.32,306303.01,45945.45,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Jefferson Township Local,,3904868,2016-17,101473.09,86644.93,-14828.16,478.04,87122.97,13068.45,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Trotwood-Madison City,,3904869,2016-17,706890.15,689425.37,-17464.78,13590.46,703015.83,105452.37,3,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Mad River Local,,3904870,2016-17,900674.69,877912.29,-22762.4,14658.97,892571.26,133885.69,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,New Lebanon Local,,3904871,2016-17,242825.21,239528.27,-3296.94,2128.07,241656.34,36248.45,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Northmont City,,3904872,2016-17,1057031.41,1042829.31,-14202.1,33861.27,1076690.58,161503.59,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Northridge Local,,3904873,2016-17,396693.6,391122.56,-5571.04,5508.93,396631.49,59494.72,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Valley View Local,,3904874,2016-17,369439.96,366681.43,-2758.53,16162.23,382843.66,57426.55,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Huber Heights City,,3904875,2016-17,1393522.73,1382358.89,-11163.84,37507.2,1419866.09,212979.91,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Morgan Local,,3904877,2016-17,415157.22,417360.05,2202.83,14840.59,432200.64,64830.1,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Cardington-Lincoln Local,,3904879,2016-17,233414.61,234391.55,976.94,10392.99,244784.54,36717.68,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Highland Local,,3904880,2016-17,360771.82,360512.58,-259.24,11327.5,371840.08,55776.01,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Northmor Local,,3904881,2016-17,230973.76,230856.71,-117.05,3510.22,234366.93,35155.04,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,East Muskingum Local,,3904883,2016-17,439558.83,443469.41,3910.58,12496.13,455965.54,68394.83,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Franklin Local,,3904884,2016-17,432536.99,447753.76,15216.77,16306.14,464059.9,69608.99,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Maysville Local,,3904885,2016-17,468319.96,461830.57,-6489.39,16258.24,478088.81,71713.32,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Tri-Valley Local,,3904887,2016-17,662403.36,669867.84,7464.48,21812.41,691680.25,103752.04,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,West Muskingum Local,,3904888,2016-17,309994.08,315625.15,5631.07,15040.52,330665.67,49599.85,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Noble Local,,3904890,2016-17,180739.31,188473.41,7734.1,4124.34,192597.75,28889.66,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Benton Carroll Salem Local,,3904892,2016-17,319971.85,319829.63,-142.22,3968.82,323798.45,48569.77,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Danbury Local,,3904893,2016-17,115239.43,109059.93,-6179.5,2237.17,111297.1,16694.57,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Genoa Area Local,,3904894,2016-17,249509.33,248489.52,-1019.81,5615.72,254105.24,38115.79,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Middle Bass Local,,3904895,2016-17,887.43,887.43,0,346.35,1233.78,185.07,+,+,0,0,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Put-In-Bay Local,,3904897,2016-17,12737.28,11187.59,-1549.69,363.56,11551.15,1732.67,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Antwerp Local,,3904899,2016-17,150231,152327.7,2096.7,8541.31,160869.01,24130.35,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Twin Valley Community Local,,3904900,2016-17,183662.66,180749.98,-2912.68,4787.69,185537.67,27830.65,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Wayne Trace Local,,3904903,2016-17,228300.64,234653.28,6352.64,12804.62,247457.9,37118.69,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Northern Local,,3904905,2016-17,462265.65,464361.87,2096.22,8748.93,473110.8,70966.62,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Southern Local,,3904906,2016-17,178832.38,175693.86,-3138.52,2324.97,178018.83,26702.82,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Logan Elm Local,,3904908,2016-17,409762.11,410934.71,1172.6,8246.46,419181.17,62877.18,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Teays Valley Local,,3904909,2016-17,791159.8,795447.61,4287.81,22432.33,817879.94,122681.99,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Westfall Local,,3904910,2016-17,295588.69,293376.09,-2212.6,5675.15,299051.24,44857.69,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Eastern Local,,3904912,2016-17,217827.28,213317.29,-4509.99,2293.51,215610.8,32341.62,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Scioto Valley Local,,3904913,2016-17,337972.74,335189.93,-2782.81,8844.79,344034.72,51605.21,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Waverly City,,3904914,2016-17,449864.07,450875.56,1011.49,10792.7,461668.26,69250.24,2,+,0,1,1,+,+,0,0,0,0,0,+,0,1,33100.55,7.17,140,+
2019,Ohio,Western Local,,3904915,2016-17,198855.67,191679.38,-7176.29,4450.05,196129.43,29419.41,3,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Aurora City,,3904917,2016-17,552720.71,556997.62,4276.91,15149.15,572146.77,85822.02,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Crestwood Local,,3904918,2016-17,325162.3,317785.47,-7376.83,7097.36,324882.83,48732.42,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Field Local,,3904919,2016-17,407047,397879.8,-9167.2,10672.63,408552.43,61282.86,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,James A Garfield Local,,3904920,2016-17,282528.7,275339.77,-7188.93,8746.25,284086.02,42612.9,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Rootstown Local,,3904921,2016-17,246146.65,236754.19,-9392.46,4512.44,241266.63,36189.99,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Southeast Local,,3904922,2016-17,336237.34,332845.09,-3392.25,12279.59,345124.68,51768.7,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Streetsboro City,,3904923,2016-17,451329.96,447287.97,-4041.99,11089.54,458377.51,68756.63,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Waterloo Local,,3904924,2016-17,236625.32,228535.25,-8090.07,5199.74,233734.99,35060.25,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Tri-County North Local,,3904926,2016-17,166952.1,157306.31,-9645.79,3733.52,161039.83,24155.97,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,National Trail Local,,3904927,2016-17,220019.27,220136.66,117.39,5547.26,225683.92,33852.59,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Preble Shawnee Local,,3904928,2016-17,292578.11,297072.31,4494.2,8773.35,305845.66,45876.85,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Columbus Grove Local,,3904931,2016-17,196046.27,194661.62,-1384.65,3765.72,198427.34,29764.1,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Continental Local,,3904932,2016-17,114739.68,112534.81,-2204.87,2919.14,115453.95,17318.09,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Jennings Local,,3904933,2016-17,70931.73,66442.69,-4489.04,458.13,66900.82,10035.12,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Kalida Local,,3904934,2016-17,111464.37,111063.61,-400.76,1912.17,112975.78,16946.37,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Leipsic Local,,3904935,2016-17,172756.17,171856.79,-899.38,5092.77,176949.56,26542.43,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Miller City-New Cleveland Local,,3904936,2016-17,87628.21,88096.48,468.27,2914.64,91011.12,13651.67,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Ottawa-Glandorf Local,,3904937,2016-17,352044.23,349108.19,-2936.04,10931.22,360039.41,54005.91,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Ottoville Local,,3904938,2016-17,90283.23,90332.83,49.6,2909.64,93242.47,13986.37,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Pandora-Gilboa Local,,3904939,2016-17,102924.99,102869.83,-55.16,3278.36,106148.19,15922.23,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Clear Fork Valley Local,,3904941,2016-17,359515.59,359564.56,48.97,8516.53,368081.09,55212.16,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Crestview Local,,3904942,2016-17,229868.96,229626.05,-242.91,4883.73,234509.78,35176.47,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Lexington Local,,3904943,2016-17,476282.54,484058.96,7776.42,12208.25,496267.21,74440.08,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Lucas Local,,3904944,2016-17,105039.73,102743.16,-2296.57,2252.05,104995.21,15749.28,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Madison Local,,3904945,2016-17,715210.24,708791.52,-6418.72,16747.13,725538.65,108830.8,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Plymouth-Shiloh Local,,3904946,2016-17,160351.81,163102.73,2750.92,5462.77,168565.5,25284.83,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Ontario Local,,3904947,2016-17,357603.36,355000.36,-2603,9285.69,364286.05,54642.91,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Adena Local,,3904949,2016-17,253778.1,260585.82,6807.72,4574.29,265160.11,39774.02,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Huntington Local,,3904950,2016-17,259085.72,255330.81,-3754.91,4903.04,260233.85,39035.08,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Paint Valley Local,,3904951,2016-17,207122,203723.59,-3398.41,4130.16,207853.75,31178.06,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Southeastern Local,,3904952,2016-17,239949.15,233758.88,-6190.27,6251.87,240010.75,36001.61,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Union-Scioto Local,,3904953,2016-17,461342.69,469140.6,7797.91,10506.12,479646.72,71947.01,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Zane Trace Local,,3904954,2016-17,291182.5,292138.62,956.12,7371.48,299510.1,44926.52,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Lakota Local,,3904956,2016-17,218483.38,214908.89,-3574.49,3816.5,218725.39,32808.81,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Woodmore Local,,3904957,2016-17,188892.15,191517.19,2625.04,4132.96,195650.15,29347.52,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Bloom-Vernon Local,,3904959,2016-17,174992.96,173411.92,-1581.04,2712.74,176124.66,26418.7,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Green Local,,3904961,2016-17,148370.27,143716.22,-4654.05,1596.79,145313.01,21796.95,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Minford Local,,3904962,2016-17,320641.24,305205.02,-15436.22,6360.13,311565.15,46734.77,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Northwest Local,,3904963,2016-17,370787.77,362017.74,-8770.03,5351.91,367369.65,55105.45,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Valley Local,,3904964,2016-17,217201.51,223465.15,6263.64,4174.07,227639.22,34145.88,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Washington-Nile Local,,3904965,2016-17,344092.04,339757.94,-4334.1,6756.82,346514.76,51977.21,2,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Wheelersburg Local,,3904966,2016-17,306426.12,312100.82,5674.7,2966.49,315067.31,47260.1,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Seneca East Local,,3904968,2016-17,181227.24,179965.71,-1261.53,2348.17,182313.88,27347.08,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Hopewell-Loudon Local,,3904970,2016-17,159972.45,164087.58,4115.13,6495.91,170583.49,25587.52,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,New Riegel Local,,3904971,2016-17,71154.88,76127.02,4972.14,2211.98,78339,11750.85,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Botkins Local,,3904976,2016-17,102434.74,104907.83,2473.09,1577.89,106485.72,15972.86,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Fairlawn Local,,3904977,2016-17,104757.2,102378.19,-2379.01,529.14,102907.33,15436.1,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Fort Loramie Local,,3904978,2016-17,145786.24,144940.64,-845.6,1963.42,146904.06,22035.61,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Hardin-Houston Local,,3904979,2016-17,173034.2,171637.55,-1396.65,2348.52,173986.07,26097.91,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Russia Local,,3904981,2016-17,71886.87,69846.09,-2040.78,816.07,70662.16,10599.32,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Canton Local,,3904983,2016-17,409495.8,415055.12,5559.32,7270.89,422326.01,63348.9,2,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Fairless Local,,3904984,2016-17,349133.21,354082.03,4948.82,10229.57,364311.6,54646.74,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Jackson Local,,3904985,2016-17,1088569.47,1101233.42,12663.95,28484.56,1129717.98,169457.7,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Lake Local,,3904986,2016-17,720524.32,733020.01,12495.69,13369.68,746389.69,111958.45,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
2019,Ohio,Louisville City,,3904987,2016-17,640364.55,654588.57,14224.02,18678,673266.57,100989.99,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,3250,0.48,1,1
2019,Ohio,Marlington Local,,3904988,2016-17,432750.83,436871.72,4120.89,11103.56,447975.28,67196.29,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,+,+
